model,scenario,Category,Category_name,Category_subset,Subset_Ch4,Category_Vetting_historical,IMP_marker,Literature Reference (if applicable),Policy_category,Policy_category_name,Project_study,CO2 emissions 2030 Gt CO2/yr,CO2 emissions 2050 Gt CO2/yr,CO2 emissions 2100 Gt CO2/yr,COVID,GDP|MER-per-capita-in-2100,GDP|MER-per-capita-in-2100_bin,GHG emissions 2030 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2050 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2100 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions reductions 2019-2030 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2040 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2020 % modelled Native,CO2 emissions reductions 2019-2030 % modelled Native,CO2 emissions reductions 2019-2040 % modelled Native,CO2 emissions reductions 2019-2050 % modelled Native,CO2 emissions reductions 2019-2100 % modelled Native,CH4 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2050 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2030 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2040 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2050 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2030 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2040 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2050 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2020 % modelled Native-with-Infilled,GHG emissions reductions 2019-2030 % modelled Native-with-Infilled,GHG emissions reductions 2019-2040 % modelled Native-with-Infilled,GHG emissions reductions 2019-2050 % modelled Native-with-Infilled,GHG emissions reductions 2019-2100 % modelled Native-with-Infilled,Year of 50% CO2 emissions reductions 2019 modelled vs Harmonized-Infilled,Peak Emissions|CO2,Peak Emissions|GHGs,Population-in-2100,Population-in-2100_bin,Time horizon,Vetting_future,Vetting_historical,Climate impacts,Regional_scope,Scenario_scope,Sectoral_scope,Ssp_family,Technology_category_name,Year of peak CO2 Emissions (Harm-Infilled),Year of peak GHG Emissions,Year of netzero CO2 emissions (Harm-Infilled) Table SPM2,Year of netzero GHG emissions (Harm-Infilled) Table SPM2,"Cumulative net-negative CO2 (post net-zero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020 to netzero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020-2100, Gt CO2) (Harm-Infilled)",Median peak warming (MAGICCv7.5.3),P33 peak warming (MAGICCv7.5.3),P67 peak warming (MAGICCv7.5.3),Median warming in 2100 (MAGICCv7.5.3),Median year of peak warming (MAGICCv7.5.3),Median warming at year of netzero Emissions|CO2 (MAGICCv7.5.3),P67 warming at year of netzero (MAGICCv7.5.3) (Harm-Infilled),Exceedance Probability 1.5C (MAGICCv7.5.3),Exceedance Probability 2.0C (MAGICCv7.5.3),Exceedance Probability 3.0C (MAGICCv7.5.3),Category_FaIRv1.6.2,Category_name_FaIRv1.6.2,Median peak warming (FaIRv1.6.2),P33 peak warming (FaIRv1.6.2),P67 peak warming (FaIRv1.6.2),Median warming in 2100 (FaIRv1.6.2),Median year of peak warming (FaIRv1.6.2),Exceedance Probability 1.5C (FaIRv1.6.2),Exceedance Probability 2.0C (FaIRv1.6.2),Exceedance Probability 3.0C (FaIRv1.6.2),IMP_color_rgb,IMP_color_hex,Category_color_rgb,Category_color_hex,exclude
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,23.6391882,5.389431,-14.5999912,False,38778.88163343132,Low,34.69063300982904,14.72729542088429,-6.469295647581101,36.86145237140276,57.71310341307977,73.19564497112336,40.29752684749523,67.2187877414499,87.55027365182093,-0.3643474003514856,39.5731093255497,66.04297332898116,86.223445785059,137.320743192456,32.42072929170956,39.92791728569791,45.81841997615075,7.071308698559324,5.305833815180941,1.575922414997033,75.66048616959573,86.8559874224172,88.04136175429052,-0.3215350864260301,36.19919027307956,56.67334586482787,72.01078150082982,111.4232765793968,2034.0,39.2628459,55.10237426945037,9019.6777,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020,2020,2060.0,2086.0,-283391.3873070061,625.7939076255226,342.6029604952944,1.617239276159768,1.496275307688046,1.739390802526174,1.392192393503243,2049,1.590601464670514,1.71671132563602,0.6683333333333333,0.1233333333333333,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.548408828986372,1.43904680872341,1.669770248959157,1.371153738547419,2049,0.5806884219937416,0.0670540902995082,0.0004470272686633,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,18.6019547,0.5485786,0.0763775,False,38947.00608869871,Low,28.50585835786082,8.839431026740677,7.316246725769894,47.75672696411615,70.83836575301325,83.7997929122338,53.3708008431165,83.2267932011845,99.9771306373927,-0.3643474003514856,52.44937036425063,81.89202711590026,98.59771415126079,99.80476254922799,35.48173328847929,41.88215600374805,46.65926479883312,7.611625498349661,3.86379707121703,-0.02109855464321852,75.66048616959573,86.8559874224172,88.04136175429052,-0.1479545653255745,46.92837845363057,69.65295964969498,82.55799469733476,85.93972082738607,2030.0,39.2628459,54.62757344634569,9019.6777,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020,2020,2051.0,inf,-17963.31280751648,459.1250941202331,441.2371137182665,1.541426670448037,1.43027350709981,1.658438130156936,1.394676011816245,2048,1.516389818295556,1.62852432504537,0.5633333333333334,0.0783333333333333,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.488084636078937,1.384328154277079,1.594025353871016,1.377487834188724,2038,0.478766204738489,0.0420205632543585,0.0004470272686633,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,21.6376772,3.2547994,0.08164010000000001,False,38929.97112302583,Low,31.84800953788746,11.71894601834802,7.435667442701672,41.87395616224295,62.85023359215776,78.61166271052338,45.49084559122139,72.41833567337305,93.03565116395087,-0.3643474003514856,44.68940542495254,71.1882042691456,91.68002700232039,99.79131020254954,33.54696599561582,40.72834710300391,46.27834316839029,7.413396434160744,4.946126611394964,0.8565474187630693,75.66048616959573,86.8559874224172,88.04136175429052,-0.2524047028402274,41.15570233209201,61.77095411187703,77.4065094702769,85.77829025594953,2032.0,39.2628459,54.91207213245244,9019.6777,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020,2020,2058.0,inf,-16681.15417424832,559.5733920384035,542.9161102355155,1.582455035373356,1.465708110723144,1.699325286793836,1.451344207536549,2049,1.541655752895993,1.667604699667119,0.62,0.1016666666666666,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.523061627795388,1.414679600736565,1.636259638046496,1.425858230360974,2049,0.5377738042020563,0.0585605721949038,0.0004470272686633,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,21.4407119,4.471116,0.08329850000000001,True,34322.87526193979,Low,31.65027096058256,12.89225325444974,7.471140672011892,40.39274114849834,60.29426084070121,75.71989579886505,43.86846744779918,69.44349996272261,89.69907523921701,0.5954958606530257,42.96419959654492,68.03039300493437,88.10610016374062,99.77841236606014,32.70932553442123,39.90630325179501,45.55969712386801,7.270610283912244,5.277045531959418,1.135430564596825,75.66048616959573,86.8559874224172,88.04136175429052,0.5120654200541881,39.6021399573044,59.09014875974874,74.35046629353698,85.1675162027344,2033.0,38.487101,54.30853154123,9019.6777,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2015,2015,2059.0,inf,-18445.96125465023,562.8923269258997,544.6098279285029,1.5761104297372,1.459995891172129,1.693518149933179,1.453757973775254,2049,1.539539279396216,1.666091449628469,0.6116666666666667,0.1,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.514685353917842,1.406328053562357,1.629403042291908,1.429530190249138,2049,0.5283862315601252,0.0590075994635672,0.0004470272686633,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,24.8724341,8.1479336,-7.3050899,True,34241.16593434375,Low,35.77469443323822,16.70449807751795,0.2130702281910305,32.79689262346739,53.98738171784412,68.62043978965418,34.56440462528073,60.88896861128453,79.85817548375188,0.5954958606530257,33.83525726700847,59.58018236206455,78.32516398346804,119.4327339226873,28.35868638313154,38.5656780653214,44.79029156139841,3.757857563980818,5.094977511226653,2.229845648917455,75.66048616959573,86.8559874224172,88.04136175429052,0.4462051533502638,32.14515076167893,52.87851842976281,67.3191153121281,99.00879895817576,2036.0,38.487101,54.30853154123,9019.6777,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2015,2015,2066.0,inf,-141880.7825987353,685.609163891809,543.9667578307667,1.621850268031304,1.49728001053098,1.743569694872417,1.4584933035926,2049,1.57423463167598,1.707120184135866,0.665,0.1283333333333333,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.549851555120375,1.438140240119899,1.673079755990059,1.431045799811164,2050,0.5815824765310684,0.073759499329459,0.0004470272686633,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,"NGFS Climate Scenarios for central banks and supervisors, NGFS June 2021. https://www.ngfs.net/sites/default/files/media/2021/08/27/ngfs_climate_scenarios_phase2_june2021.pdf",P2c,P2c: Other policies + Immediate global action,NGFS2,19.1121668,1.3729554,-3.6280647,True,34446.41702663057,Low,29.04137434814345,9.442833073583406,4.194451464317459,46.96345030703745,71.2939698802576,82.75511070702916,53.0390329900596,83.3614713441998,98.34163932677168,-0.2904726286921256,51.91352576720219,81.6858031551726,96.54562535186326,109.1282606277523,31.22319501768143,41.77738209193907,46.67760671313055,6.109086432113572,4.194715207367465,-1.1672210232943,75.66048616959573,86.8559874224172,88.04136175429052,-0.2124977460374212,46.06447565850263,70.00351748224304,81.39824504164754,91.71904067373161,2030.0,39.8608605,54.86958067255647,9019.6777,Medium,2100,Pass,Pass,,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020,2020,2053.0,inf,-125288.3209853629,463.8085323901484,338.7682462905941,1.547165840712686,1.440292002580923,1.668139980392473,1.349064597899478,2048,1.50639162003173,1.62190496109429,0.5766666666666667,0.0816666666666666,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.482811712946591,1.381278209668618,1.588754250705811,1.325041501366323,2039,0.4689316048278945,0.037997317836388,0.0,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,"NGFS Climate Scenarios for central banks and supervisors, NGFS June 2021. https://www.ngfs.net/sites/default/files/media/2021/08/27/ngfs_climate_scenarios_phase2_june2021.pdf",P2c,P2c: Other policies + Immediate global action,NGFS2,19.0525956,0.940968,-0.9569566,True,34514.49679848317,Low,28.77097000169081,8.937720946157677,6.072662713369893,46.95519528827435,70.33772797845275,83.52159617388737,53.1923249560638,82.37695928912895,99.44496403696566,-0.2904726286921256,52.06340772479459,80.71931019228289,97.6325115849299,102.4077159523224,31.57515629490989,41.58813898200402,46.58521938453129,6.828380013413233,3.306486652620719,-2.438390581906481,75.66048616959573,86.8559874224172,88.04136175429052,0.02350467846139425,46.04742129444065,69.04697039726668,82.1375811811914,88.18989287247003,2030.0,39.8608605,54.30853154123,9019.6777,Medium,2100,Pass,Pass,,global,Global integrated scenario,integrated/energy-emissions,,,2020,2015,2051.0,inf,-72667.56693659932,466.1117032486364,393.5128987298477,1.539804303410346,1.431377453499896,1.65506736927147,1.367795987495133,2048,1.515273452199489,1.626194826697226,0.5666666666666667,0.075,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.484332149692625,1.38199023715835,1.590387071336467,1.352767836892123,2039,0.4720607957085382,0.0393383996423781,0.0004470272686633,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-95th,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,"NGFS Climate Scenarios for central banks and supervisors, NGFS June 2021. https://www.ngfs.net/sites/default/files/media/2021/08/27/ngfs_climate_scenarios_phase2_june2021.pdf",P2c,P2c: Other policies + Immediate global action,NGFS2,17.8069643,0.7063398999999999,-2.0317085,True,34002.54711983777,Low,27.11455333785081,8.703519990497677,4.999335249969894,49.97010598246877,71.1186534035409,83.9408683123608,56.34287473452378,83.39177667899307,100.0439837247962,-0.2670218940517134,55.14279538676831,81.71287002096324,98.22067181766688,105.1180404679613,34.86702516108509,41.82953726785411,46.55669033739734,8.450200621746493,3.334465519821248,-2.484422071047611,75.66048616959573,86.8559874224172,88.04136175429052,0.04221380606584709,49.00586987578036,69.81026454643232,82.5467122488488,90.15202781478625,2029.0,39.8029992,54.30853154123,9019.6777,Medium,2100,Pass,Pass,,global,Global integrated scenario,integrated/energy-emissions,,,2020,2015,2050.0,inf,-102954.7112733877,445.9444880329734,343.0071788841637,1.523687858339483,1.415277676362872,1.635758531818261,1.342545096777081,2048,1.506788488681685,1.615451548286802,0.535,0.065,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.467910326807249,1.366957502934682,1.573494834253645,1.32871752443175,2039,0.4483683504693786,0.035762181493071,0.0,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050 - IPD-median,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,"NGFS Climate Scenarios for central banks and supervisors, NGFS June 2021. https://www.ngfs.net/sites/default/files/media/2021/08/27/ngfs_climate_scenarios_phase2_june2021.pdf",P2c,P2c: Other policies + Immediate global action,NGFS2,17.9756599,0.5925860000000001,-1.7608503,True,34260.29828094634,Low,27.32049869513081,8.586122750717678,5.269140132869893,49.59471493629542,71.31378278611177,84.1589288075837,55.91469593569956,83.65706441771967,100.3347717099868,-0.2696365593250266,54.72426520821048,81.97360948083241,98.5074391301024,104.4350967716542,34.61296051954162,41.85409124761266,46.60824136665431,8.188018873221479,3.264729758119286,-2.573052226905085,75.66048616959573,86.8559874224172,88.04136175429052,0.04002564197001421,48.63748661802209,70.00203699696644,82.76185221972533,89.65713745447096,2029.0,39.8096882,54.30853154123,9019.6777,Medium,2100,Pass,Pass,,global,Global integrated scenario,integrated/energy-emissions,,,2020,2015,2050.0,inf,-97253.8038200254,446.233449483016,349.1121124702431,1.525026779352425,1.416410132134285,1.637195797778557,1.3453728358315,2048,1.50753670002103,1.61627376487165,0.5383333333333333,0.065,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.469632228070886,1.367925822156908,1.575027733942988,1.331649936917239,2039,0.4497094322753688,0.0362092087617344,0.0,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,SP,https://doi.org/10.1038/s41558-021-01098-3,P2c,P2c: Other policies + Immediate global action,Soergel 2021,23.7907544,6.0814463,-3.6019426,False,54655.29994190619,Medium,32.74333896922821,9.52029840490022,-1.08002982081794,40.31840123941095,65.54357019567041,82.64726056141356,39.91294592124313,67.25979150219224,85.7192517664918,-0.3544881400895898,39.15762641940527,66.10464277762539,84.44733523477821,109.2115926044387,41.8675257753558,61.96323410730299,77.4123737808304,25.94262826767164,45.91431589579963,59.94508242563885,28.82695296586882,83.66765222021407,86.85035324452744,-0.2853805227073129,39.71764102038404,64.65150907681576,81.67534668216607,101.5251246042031,2034.0,39.2408915,55.0021118435894,6899.3577,Low,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T1: Non-standard technology assumptions,2020,2020,2067.0,2089.0,-84211.55333360033,647.9099987333645,563.8299392280012,1.55388288492077,1.447944853331359,1.671716828154507,1.168625722853322,2038,1.358334186539054,1.478715402622178,0.58,0.0783333333333333,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.495354305017403,1.391752394014584,1.605382117339357,1.221927227259847,2038,0.4921770227983907,0.0393383996423781,0.0,"247, 231, 215",F7E7D7,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01098-3,P2a,P2a: Immediate global action without transfers,Soergel 2021,22.2429791,2.4348787,-8.4170029,False,54722.97611124004,Medium,33.04124869622386,9.92576325632981,-4.443634992425189,39.76206813420554,63.36049738061832,81.90421142227795,43.94294237360447,73.06735269727304,95.14525647289514,-0.3544881400895898,43.11590035381304,71.80315775439558,93.77305162341415,121.5256072279385,37.55546460393502,47.92820817546134,56.64745768000906,13.16721579824394,18.60338975351836,22.01762362563435,28.82695296586882,83.66765222021407,86.85035324452744,-0.2798456655834125,39.03399016526532,62.27288267113023,80.72465604508025,107.7299970917067,2032.0,39.2408915,54.98693580085168,6899.3577,Low,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,1.0,,2020,2020,2054.0,2075.0,-267357.6225278459,551.3338151504698,284.1969368286962,1.580870829502971,1.465036061438945,1.701440004848206,1.175782914061656,2048,1.532525239061533,1.655434218765605,0.6133333333333333,0.0983333333333333,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.50944644298832,1.402337014599907,1.623878438028787,1.196692120922886,2039,0.5194456861868574,0.0500670540902995,0.0,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01098-3,P2a,P2a: Immediate global action without transfers,Soergel 2021,23.1848586,1.4939818,-7.1280668,False,38946.07600003268,Low,34.96116314014066,10.75245171145961,0.7293737793244094,36.26184704619224,62.32064112805279,80.39706490695757,41.45585889094131,74.68160517739447,97.57272342045826,-0.3544881400895898,40.70714174770076,73.41633689185197,96.17929733248772,118.2292875568937,30.73818339707528,40.6491897634176,46.45223232822623,5.355164608994575,4.31708506122948,-0.9282485523574666,75.66048616959573,86.8559874224172,88.04136175429052,-0.2798456655834125,35.56241312122943,61.18568764663269,79.13520404762339,98.16050319850376,2033.0,39.2408915,54.98693580085168,9019.6777,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020,2020,2053.0,inf,-215394.8015407787,550.1138160654261,335.1921802654712,1.606162265471533,1.493086474116177,1.728810520598389,1.373141106937133,2049,1.575690835767389,1.697463010931647,0.6516666666666666,0.11,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.539391685977093,1.432090663736223,1.653791594519774,1.354558209599579,2049,0.5610192221725525,0.0581135449262405,0.0004470272686633,,,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,Ren,https://doi.org/10.1038/s41560-021-00937-z ,P2a,P2a: Immediate global action without transfers,Luderer 2021,20.1705594,2.3240504,-1.7119883,False,39365.79320345338,Low,29.64737030048345,10.35784397250341,5.58575376211746,47.83812490488346,70.40024008772194,81.77630737321691,53.24948232159761,81.25980649759644,95.92283480657443,-1.186396313696771,52.40680300498803,80.01723355430197,94.51631527316312,104.0395010767553,34.70367007950217,44.55409516198562,49.64627157772684,7.663802049317966,6.081707510188221,2.321247456901243,75.66048616959573,86.8559874224172,88.04136175429052,-1.072866253453108,47.21468580365777,69.57194413323508,80.91253884555485,89.88619805548876,2030.0,42.88399070000001,57.47030286694648,9019.6777,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T1: Non-standard technology assumptions,2020,2020,2057.0,inf,-66646.12901849006,506.0979288661496,439.5389867555646,1.570226117013843,1.461451416450372,1.691430163537721,1.404114405882136,2040,1.517282430370582,1.638410945517251,0.6016666666666667,0.0933333333333333,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.509361683925488,1.405647257958577,1.617900477819618,1.376043604233554,2038,0.5172105498435404,0.0500670540902995,0.0004470272686633,"238, 210, 174",EED2AE,"151, 206, 228",97CEE4,False
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41560-021-00937-z ,P2a,P2a: Immediate global action without transfers,Luderer 2021,22.328709,-1.9353573,-10.8637149,False,39353.30218063113,Low,31.98401890093214,6.575003157410018,-3.05198232066834,43.53432920638586,68.59164598631313,88.3922666221765,48.04360156493522,79.82145382174981,106.2092970950617,-1.186396313696771,47.31456748386974,78.62045018682197,104.5665486716563,125.6333457630008,33.00019707092442,43.17085347270407,48.72808785439633,4.48518199796798,-0.3009249351777972,-8.256378477648504,75.66048616959573,86.8559874224172,88.04136175429052,-0.992981863852404,42.97920619303011,67.78610416071987,87.37433359122973,104.7221066546743,2031.0,42.88399070000001,57.22787657994833,9019.6777,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020,2020,2048.0,2070.0,-452897.0021730222,515.1117405548418,62.88424454582248,1.579728795988346,1.47312404452832,1.703038721301805,1.231707062737356,2040,1.568954483978316,1.688341798166179,0.6333333333333333,0.0916666666666666,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.522972933706941,1.417724410848741,1.634687017787245,1.223866264725989,2039,0.535091640590076,0.0491729995529727,0.0,,,"151, 206, 228",97CEE4,False
WITCH 5.0,EN_NPi2020_400f,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,18.16691904728503,4.981147349956619,-13.77437990922414,False,40604.36156666149,Low,26.4665122917171,11.65182973282217,-8.18052413219657,51.8225497239818,66.3093605658173,78.78997272514252,50.2916857845572,68.85815981165491,85.38333775729315,-0.1176094464921251,51.0757314938855,69.78294787608496,86.5855630344641,137.0949779337968,58.56056232623816,62.52639259062903,64.12526878314283,33.10556108962393,40.31677799958441,45.95397320421606,80.42168345354759,81.6949154936448,83.47277878104484,-0.3661672297879901,52.41808521945882,66.86126069249944,79.40599335528864,116.2025342037652,2030.0,37.1764067518926,55.09153054551573,9127.937884402358,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2020,2020,2063.0,2075.0,-287742.0629912929,567.343984978788,279.8720583091661,1.576037611334012,1.437358601821848,1.728250044667176,1.4204578737571,2059,1.554858981235734,1.708045705068203,0.5883333333333334,0.155,0.0033333333333333,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.484839362199252,1.366322990467694,1.617317094751771,1.349323935146368,2070,0.4792132320071524,0.0956638354939651,0.0040232454179704,,,"151, 206, 228",97CEE4,False
WITCH 5.0,EN_NPi2020_450,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,13.50921716985066,-0.5707691148885372,-1.734441580004253,False,41672.49833722087,Low,21.36699177783273,5.912848279812375,3.927912321549329,61.10529515266783,79.10284832757989,89.23673996594363,62.53381416521982,86.45019347141525,99.8073780200618,-0.1176094464921251,63.61911635071886,87.90508311437897,101.5371049630992,104.6709233055661,60.94571428501737,63.46186317956364,64.71153278671076,34.10806360579073,41.04925246373872,46.45181457254291,80.55330312464982,81.73724812312138,83.47801071386115,-0.3661672297879901,61.86801796666048,79.95690574168182,90.1663512441683,93.06276218071147,2027.0,37.1764067518926,55.09153054551573,9127.937884402358,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T1: Non-standard technology assumptions,2020,2020,2051.0,inf,-61343.073053634,385.171348502051,324.0064793121817,1.522155879604475,1.386434889385664,1.654418379127268,1.444854954709501,2049,1.489304995503402,1.614138850646151,0.5183333333333333,0.13,0.0033333333333333,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.45138915477713,1.344754227145255,1.576554227351456,1.369796658719392,2038,0.4282521233795262,0.084041126508717,0.0031291908806437,,,"151, 206, 228",97CEE4,False
